Lat;Lon;name
44.19349177863116;3.658118676639163;Cevenat Huiles essentielles
43.636704800540834;5.0756468;E. Leclerc Drive
48.39752339984136;0.0896032;Lidl
47.61297260002808;6.159948;Lidl
44.723926400492246;1.9164953;Intermarché
46.27547170029768;4.8009172;Les Produits du Portugal
45.858021900363944;5.9497768;Biocoop
48.92983109970971;7.9425142;Coop
48.538774299806626;2.6647427;Carrefour Market
43.60987800054114;6.9510545;CD SUD
48.783585299745994;2.1707588;Carrefour City
43.094040900538644;6.0743986;Spar
43.93049170053485;2.1609826;Food Vrac
50.162631599415896;3.2095482;
48.63694219978234;7.4543314;Match
46.722244300216545;2.5031204;Intermarché
49.00668479969069;2.1690928;Grand Frais
49.76824109950583;1.7530187;Au panier gourmand
45.33346490043301;5.4256678;Petit Casino
47.27113000010408;0.5925525;G20
47.24156010011047;-1.5731155;Biocoop
44.530739300506205;4.7500685;E. Leclerc Drive
48.89706279971786;2.337963;Leader Price
48.605727099790066;2.29924;Auchan Supermarché
48.87460389972341;2.3546856;So.bio
48.507451999814336;0.5595113;Intermarché
50.63714939931662;3.075833;Carrefour
47.761495199993874;7.3979257;Biosphère
50.01757539944831;4.0370785;Lidl
49.46234169957885;1.1325695;Le Triangle
43.83129570053745;1.393116;E. Leclerc Drive
47.869969199968494;-3.5919584;Biocoop Les 7 Épis
48.091676099915745;5.1411928;Leader Price
43.9745305005335;7.3113623;Proxi
44.33781540051783;1.5480034;Spar
48.848915499729785;2.2943202;Carrefour City
45.39609197280287;4.292625715151674;Lidl
50.7260367992994;1.6310882;Dia
44.914290500476206;4.9134931;Intermarché Drive
48.88198309972158;2.3156283;Monoprix
43.298537800541446;5.3769307;Carrefour City
43.63832450054083;5.0970427;La Supérette Bio
43.20562920054046;6.6441246;Spar
43.12565950053923;5.9280132;Carrefour City
49.348169499606605;0.9946998;Carrefour Contact
43.29146460054139;2.969043;Spar
45.64192400039436;5.1319557;U drive
48.83854819973235;2.2902657;Bio C' Bon
45.90031510035767;5.1941025;Aldi
49.28194469962279;-0.7234807;E. Leclerc Depôt
48.975907499698295;2.040785;Dia
47.76164819999385;-3.3960118;Netto
44.41935560051321;6.7344557;Proxi
47.05734480014943;6.613733;Biocoop Le refuge des saveurs
48.68822709976964;-3.9872894;Super U
43.70732210053986;1.4656478;Carrefour Market
43.57973070054142;7.1213763;Intermarché
48.82774149973504;2.1262229;Super U
14.539447499852933;-60.872265;SONERGI
50.313398599383156;3.3575108;Cocci market
45.75227380037915;4.8404403;Carrefour City
43.98603843147355;1.3319246074197268;Grand Frais
48.92038779971207;2.4527869;Dia
48.529186499808986;2.0135004;U Express
48.75724639975253;1.8369275;Épicerie des Mesnuls
43.52860180054176;5.257879;Intermarché
44.852560700481654;-0.6154764;La Vie Claire
47.32421260009258;5.0404235;Carrefour City
50.30253989938546;3.7979485;Match
48.81935879973713;2.3600138;Carrefour City
48.85275969972883;2.397683;G20
47.398691800076215;-0.5293587;Hyper U
49.44365759958338;1.087827;U Express
48.891345799719275;2.3370148;Carrefour Market
50.701801699304035;3.1355245;Carrefour City
43.29580590054141;5.3793928;Saladin
46.179568300313754;4.8190349;Carrefour Contact
48.67641779977257;2.1731852;Carrefour > Rayon Hifi
48.57841889979683;7.7334813;Carrefour City
48.84036589973192;2.2890096;Carrefour City
45.15732890045247;1.532457;La Vie Claire
46.44995690026719;-0.8083768;Biocoop
45.725451600382925;4.929651;Grand Frais
50.78427629928836;2.4551222;Boucherie
48.840426199731915;2.2334423;Monoprix
-21.343163500271263;55.4935089;Picard
47.24473650010979;-1.5993901;L'Heure du Marché
43.60130730054123;1.4200184;Casino
50.51354239934133;1.6369646;Carrefour City
48.9750983996985;1.9943259;Le Panier du Portugal
45.48815700041435;6.528687;Casino
48.73088769975905;-3.4592783;Carrefour City
43.396611500541944;5.5446846;Utile
45.58600060040179;-0.8354782;Super U
48.93817759970764;2.5317859;Marché
46.14058650032015;6.0780008;Primeur AHAT
47.226615900113686;-1.532266;Aldi
47.957089799947894;-2.2945553;Au Carrefour des Légendes
48.59334359979313;7.7143536;U Express
43.73855040053935;7.4170496;Carrefour City
45.82555510036868;1.2574354;Carrefour City
47.64014840002187;3.07088;Proxi
48.64666449977995;2.068598;bonjour
47.74620029999744;7.340637;Carrefour City
43.460505700541994;5.4811362;Lidl
46.11633150032408;1.6229269;Carrefour Contact
46.83464230019459;0.5417542;Biocoop
47.81989819998024;-1.3196752;Intermarché Contact
48.88163339972168;2.3475424;Marché Franprix
-8.908758799823072;-140.1098564;Hoata
44.40353709838815;0.6856273075047107;Biocoop Champ Libre
49.44152579958389;1.0978655;L'Herboristerie
48.84706319973026;2.415465;Hyper Cacher
48.97951209969741;2.2378035;Hyper Discount
46.15572070031769;-1.1483524;Carrefour City
48.95754889970285;4.3616793;Carrefour Market
48.79503079974316;2.4248498;Franprix
48.75688019975261;2.3065474;Bio C' Bon
45.771533700376445;4.9596535;Aldi
47.36925780008269;-1.9396583;Biocoop
46.07931600033003;4.758392;Spar
47.71949170000361;-3.2048151;Petit Marché d'Hélène
50.73420069929784;1.678758;Auchan Drive
46.75573000021007;5.6123683;Atac
46.673003100225976;5.5550792;Spar
43.254602703564;6.55668737585653;Lidl
50.398894399365034;3.0490389;Gourmet d'asie
43.02787590053723;2.9903154;Biocoop Sigean
43.79853140053819;4.3817652;Intermarché
43.55302940054161;7.0228072;Naturalia
-17.67923400047527;-149.58731849999998;LS Proxy Paea
45.99545010034321;4.7328443;Géant Casino
44.29852827266804;0.3440696708364894;Intermarché
45.69043000038777;5.91276;Marché Franprix
45.81871390036967;4.7691387;Auchan Drive
48.77934969974703;2.2831506;4 Saisons Sceaux
47.903977899960466;1.8608981;Auchan
43.8377162005373;5.8040319;E. Leclerc Drive
43.65461410054063;6.9308536;Aldi
45.76641840037717;4.8342344;Monoprix Lyon Grand Bazar
48.411474599837966;7.4542485;Au P‘tit Poids
43.307683800541504;5.3764111;la Halle Kashi
48.70353489976584;-1.3442513;Leader Price
48.85266539972887;2.4236786;Les Nouveaux Robinson - Ecoproduits
47.87211979996799;5.3243432;Aldi
47.82563059997891;-3.2521362;Carrefour Contact
47.90969389995914;1.9006106;Intermarché
47.23820390011118;-1.5146933;Super U
42.84887560053221;1.6051096;Bio Maïel
47.60567500002975;1.3259952;Netto
48.853409399728676;2.3325318;Monoprix
47.65902420001755;-2.754557;Les Bocaux Garnis
45.84370710036605;6.1501741;Bella italia
48.06759539992152;6.9479795;
48.855035899728264;2.5170119;Auchan
48.861736299726616;2.371738;monop'
48.69377879976827;2.5129405;Leader Price
46.58587340024236;0.36705;Biocoop
48.75404139975334;7.4663974;coop
48.83577739973305;2.3239459;Franprix
45.63334060039551;4.8565232;U Express
45.033154200465056;3.1018304;Blessig
48.88226639972153;2.31558;Naturalia
48.921465799711804;2.1981195;E. Leclerc
42.65262950052477;9.4421524;La Vie Claire
49.32009789961346;6.2787607;Carrefour Contact
50.35873809937349;3.5223532;Monoprix
45.1983411004481;0.8967319;
48.88261029972143;2.2882824;Franprix
45.81890050036965;1.2345196;Carrefour City
42.609867200522864;2.9995928;Casino
47.9250570999555;1.9573015;Bio Nature et Santé
48.871468399724186;2.5771837;G20
48.821792899736515;2.3436401;Le Marché Rungis
48.82543889973561;2.2153437;Lidl
48.78157419974651;2.3549677;Lidl
48.82734259973513;2.242642;Alimentation du Point du Jour
47.44752610006538;-0.509865;Biocoop
45.58882113163685;5.904117586169338;E. Leclerc Drive
44.00587729850233;1.3569332707657025;Leader Price
48.93025129970962;2.2830428;Intermarché Express
43.2320210005408;0.0779557;Monoprix
47.06487560014785;1.8043288;Carrefour Market
44.87990300047927;-0.5696223;Intermarché
48.85020169972948;2.374675;Auchan piéton Ledru Rollin
45.78404580037466;3.1013026;BioAuvergne
43.325076200541645;6.6187164;Carrefour
48.58673749979475;2.3012344;Naturalia
43.60625857798914;6.761491046497269;Centre commercial E. Leclerc
48.85801119972755;2.4074778;Kelbongoo Saint Blaise
49.19524479964411;6.7079166;Intermarché
49.276193099624216;-0.6845764;Biocoop
45.74814170037974;4.8389117;Biocoop
50.45289359935381;2.535923;Carrefour Contact
46.51562160025533;-1.7772647;E. Leclerc
49.442442199583674;1.0954241;Carrefour City
44.59167700050203;4.9534797;Proxi
47.2148520001162;-1.5294448;Carrefour Contact
49.38150219959847;-1.7530734;Local Market (non-touristic)
48.88454359972094;2.391412;Hypercacher
48.83213409973395;2.3623851;Carrefour Market
43.605678800541185;0.0459579;Casino
49.50811689956777;0.0834881;Carrefour Market
45.69455130038721;4.8240636;Grand Frais
48.826972599735235;2.2775317;Monoprix
50.719939599300545;1.6048313;Carrefour Market
43.63865260054082;5.0992177;Monoprix
48.886355099720504;2.180239;Carrefour Market
48.92989289970973;2.4928022;Monoprix
43.408338700541975;6.0486321;Biocoop
47.205825200118134;-1.547417;Carrefour City
43.933825200534756;2.1676026;Aldi
43.66042210054056;1.306724;ALDI
46.66912380022671;5.5722208;Lidl
49.468015999577474;1.0402009;E. Leclerc
41.5860253004519;9.28161;Casino
49.324122899612476;-0.3711749;Épi Service
48.848911299729785;2.4104887;Auchan Super Lagny Paris
43.26839540054117;5.4198044;Super K
47.872702999967856;-3.5523316;Intermarché
45.88970367458549;6.113596643671691;Aldi
45.83892260036674;3.508377;Carrefour
43.88767160053604;5.3761288;Luberon Bio
-21.27957200027798;55.4040612;
44.197213200524864;5.9437289;Spar Sisteron
50.61371289932124;3.0525473;Les Halles du Sud
43.499540800541894;-1.4563544;Aldi
43.28178050054131;3.4973497;Carrefour Contact
48.69093579976898;2.3770767;Auchan
43.19238440054027;3.0136856;Carrefour Express
48.12878269990679;7.3618012;Lidl
45.19330550044864;0.6623217;Leader Price
50.50650149934278;1.624681;Match
49.10052489966746;6.1538085;Carrefour City
48.888198999720046;2.3259122;Coccimarket city
48.81818809973741;2.3748584;Intermarché
43.92658570053496;2.1538242;Carrefour Express
49.14225839965714;-0.338927;E. Leclerc
44.843657800482404;-0.5592301;Carrefour Market
48.58497809979518;7.734568;Monop'station
43.386725000541915;3.1120673;Le Casse Prix
44.50079220050816;1.1429357;Intermarché
48.99580489969337;2.2212204;Lidl
47.03895520015324;6.2764983;La petite epicerie
48.751125999754045;2.3042768;Biocoop
45.04608410046379;3.8613862;
47.97996119994247;-2.7491223;Intermarché
48.77642529974777;5.1605279;Bio Clair
48.26212739987448;7.4417788;Norma
43.28369680054132;2.5761657;Carrefour Contact
45.23881740044369;6.2700444;Casino
45.302726700436516;4.7335433;Ekibio
48.667454199774795;6.168781;Match
43.64057330054081;6.9560711;Balitrand Grasse
43.27988370054128;5.3846752;Auchan
48.829777199734544;2.2324226;Carrefour Market
43.26684040054117;3.3351692;
47.09776710014099;5.5021658;Colruyt
48.85270189972884;2.4240926;Les Nouveaux Robinson
47.18421130012275;-1.5599783;Lidl
48.90930299971481;2.3072614;Lidl
47.662907500016665;-2.801483;Bio Golfe Luscanen
48.82681999973528;2.3384839;Sitis Market
45.47381600041611;0.0280988;Carrefour Contact
46.72085180021682;2.5190903;Aldi
43.410124616460614;5.920906921726;Spar
50.403291399364136;1.5781529;Aldi
48.12388659990798;-1.6595946;Super U Rennes Fougères
48.07607669991947;-2.2875889;Lidl Mauron
43.68252600054024;1.4495355;Lidl
45.21155020044666;5.7862386;Casino
44.91372880047626;0.9256621;Aldi
48.01646899993377;-4.501999;Carrefour Market
44.872246100479934;-0.5650877;Biocoop
48.87527729972326;2.3232006;Carrefour City
50.48528669934716;2.5009678;Aldi
47.283829000101335;-1.5528676;Naturéo
44.82937780048365;-0.5683581;Spar
46.15969820031702;-1.1789094;U Express
48.89654789971797;-0.1914935;Carrefour Market
49.98517199945568;4.6925886;Aldi
48.94387959970624;2.482204;Supermarché Diagonal
43.23601850054083;2.3668464;Odobio
44.157966800526594;4.0830599;Aldi
48.44942099982864;1.5173615;Carrefour
47.52647750004769;6.7971672;E. Leclerc Drive
45.68683510038826;4.9359501;ALDI
48.532407399808186;1.6845345;Carrefour Market
44.36192160051651;4.6948664;Carrefour
48.584393699795335;7.7578392;Carrefour City
50.64472189931513;2.9738821;Biocoop
50.690658999306166;2.8729663;Aldi
47.19192080012109;-1.5824362;Chlorophylle Rezé ATOUT SUD
46.47046690026352;-1.0281967;VM - Votre Marché
43.11160360053897;0.3541534;Intermarché
48.581424799796075;1.5694952;Aldi
43.11842100053909;5.9373507;À--Dông
47.85955769997094;-1.688643;E. Leclerc
45.69412010038725;5.9120673;Bio C' Bon
48.93724969970789;2.4589806;Casino
48.64235269978103;1.8262581;Monoprix
47.98153319994209;6.8336085;Aldi
48.89061699971945;2.324533;Biocoop
43.77246130053872;7.4950017;Carrefour Express
48.48156319982073;-2.6763524;Hyper U
48.833317399733666;2.3646475;Monoprix
48.415358599837;-1.3843101;Super U
42.552593600520204;2.9769347;Intermarché
47.22568220011388;1.938037;épicerie
43.31780260054158;5.3814232;Aldi
47.466642200061116;-0.5524443;Biocoop Caba Foch
43.23561690054083;0.0554758;Carrefour Market
45.06323940046209;2.638752;
48.871299399724236;2.3567254;Karas Market
48.11892419990917;-1.688913;Les Comptoirs De La Bio
44.013010300532216;0.1528015;Vival by Casino
45.98561240034473;4.7203695;Carrefour Market
43.454609900542;1.9955084;Bioviva
-12.922924700204057;45.1568797;Sodicash
43.55326600054162;7.0184775;Monoprix
48.76130379975152;1.9131875;La Vie Claire
47.498255500054036;3.9060067;Auchan
45.87506750036144;1.2702406;Le Panier Bio
50.26082399939443;4.005927;Carrefour Market
45.72918200038241;4.8681947;Auchan Supermarché
48.41827099983629;-0.3358297;Coccinelle Supermarché
43.16447617532178;6.044150466762055;Lidl
50.419004599360825;2.8195139;Chronodrive.com
50.28837359938851;2.7778311;Monoprix
48.95416699970369;2.4819381;H Market
50.18084629941187;3.2271585;E. Leclerc Drive
48.80831709973986;2.1332706;Bio C' Bon
45.681031300389044;4.9568745;Chronodrive Mions Saint-Priest
48.83918999973221;2.3005803;Carrefour City
46.00532540034167;6.6943354;Sherpa
47.992520099939476;-0.1545038;Carrefour Contact
43.41703740054198;6.8078745;SPAR
43.10137960053878;5.8800332;Spar
50.25047599939666;3.9200449;Carrefour City
47.47653720005891;-0.5490365;U Express
48.591037999793684;2.4780156;Lidl
43.96537630053378;6.7866933;Intermarché
43.80038840053815;0.0414275;Proxi
43.45266700054199;6.69224;Lidl
47.335738100090055;1.7503967;Biomonde
49.41578229959014;0.2450763;Lidl
-21.269832100279018;55.4491393;Vival Casino
48.87607859972305;2.3482332;La Vie Claire
44.921123300475585;2.435001;SPAR
42.115891610271;9.511953451496272;Centre Commercial E. Leclerc
45.689355300387916;0.1818847;Leader Price
45.38645590042677;4.2860901;Carrefour City
43.70089550053998;7.256013;Casino
48.879445899722214;2.1798375;U Express
43.96223660053388;3.8564786;Biocoop
43.65890740054057;1.470377;Paranatura.bio
14.46901099984466;-60.8646475;Market Marina
43.52479930054178;5.4272867;Aldi
50.650548199314;3.0704073;Carrefour Bio
45.993471000343504;4.7323792;Chet Asia
45.26204780044111;0.343419;Aldi
48.02917819993071;-1.7608107;Intermarché
48.215078199885916;3.2791044;Les Comptoirs De La Bio
48.956945299702994;0.9354591;Carrefour Market
44.173858800525906;5.441005;Utile Montbrun-les-Bains
48.73095829975905;2.3613482;BuY Paris Duty Free
48.98793779969531;1.7111019;Carrefour Market
43.56359970054155;6.2326768;Casino Express
48.83397579973348;2.3449628;Bio C' Bon
48.89579609971817;2.5261174;Carrefour City
48.48126409982079;-1.1227606;8 à Huit
48.44055569983082;6.7416287;Intermarché
48.516124599812194;2.4466252;
48.724259199760695;-1.168647;cocciMarket
43.43638450054201;1.5979039;Carrefour Express
47.678589500013054;6.5013773;Match
45.83880790036677;4.6225681;Lidl
47.23920000011098;6.02152;Monoprix
49.44102319958399;2.1077026;DPS
43.70410700053993;7.289566;Biobulle Azur
42.70039270052676;2.9436287;Localodrive
44.590241500502145;2.0653605;Biocoop
48.621923899786076;2.2697876;Auchan
49.0663941996759;6.1432632;Grand Frais
43.68691860054019;4.4294447;Aldi
46.33842270028688;-0.4465017;Biocoop
45.2396279444751;5.817580950686838;Super U Biviers
45.57518628205772;-0.5576384272410341;Leader Price
48.976475274764816;2.8662741549295845;Carrefour Market
46.70443376816965;4.980905925645735;Atac
50.484771309078205;2.4753853963579604;Match
49.17831754919176;-0.34894480134478467;E. Leclerc Relais
49.22174175683995;2.5920767233291553;Intermarché Drive
44.076414100529924;-1.1668906;
48.56256827776265;-2.812839151291832;Intermarché
50.63180356602947;3.000448745273412;Lidl
16.25215216305865;-61.54141182205145;Carrefour Contact
49.643101379805366;0.27152621589281134;Intermarché
50.42914223310587;2.774878492926477;ALDI
47.46904798405029;6.249572604562186;Coccimarket
43.3653506799619;3.2096881442642444;Intermarché
45.95235960034983;-0.9810263;Biocoop
44.86539360048053;-0.6052441;Carrefour City
49.83846616046489;3.2964482873680043;Dia
48.64578873695506;6.183287400477612;Lidl
45.18226637140507;0.7324450839603343;Intermarché Super
43.668568600540446;-1.281355;Netto
48.29886523030239;-2.001606542613489;Diagonal
44.77376730048827;-0.5979112;Auchan Supermarché
48.73212140117883;-3.437091831747743;Intermarché
49.26171020916679;4.018971071387406;U Express
50.09912725651177;2.8524034486466405;Intermarché Super
50.95473574925733;1.9046087;Auchan Drive Beau Marais
45.72668950038274;-0.9440333;Proxi
49.10645291134723;-1.135652263402983;Centre Commercial E. Leclerc
45.03789370186108;0.35375076938469135;Netto
48.43343954684595;0.05894411917064135;E. Leclerc Drive
44.395993429805294;0.8059329475208074;Intermarché
42.70595845260711;9.443052206299306;E. Leclerc Bastia
48.617776150513706;-1.2797786284726829;Carrefour Market Ducey-Les Chéris
43.40041772208471;1.7052232259605025;Centre commercial Hyper U
48.84466410050028;7.620527121648594;Match
4.931795199511702;-52.4081739;Super U
46.203627284294456;6.249193315699303;Utile
48.607538098822886;-4.512009617168781;Carrefour Contact
48.97575238673379;1.9968509653247233;Carrefour Market
43.33011348089754;-0.3790038681279748;ALDI
45.00409452096716;-0.43589406827807553;Aldi
45.67961480038925;-0.9143757;
45.08581085397693;1.9458326477706533;Aldi
43.84049587486544;0.0934714154457012;Leader Price
45.848857934818916;3.5369395437652185;Centre commercial E. Leclerc
48.97066729159012;7.990296430158755;Carrefour Contact
45.780688604014465;3.133673731168594;Centre commercial E. Leclerc Brezet
48.179506513894545;2.7610817766474964;Auchan
43.71477692305416;4.198199247118013;Lidl
47.413997183995235;-1.659435711550894;Super U
44.864938702560714;-0.5152052332880582;Biocoop 4 Pavillons
43.46453681911114;4.939367600275268;Intermarché Super
43.34852470054178;-1.7712011000000016;Lidl
48.785839045455255;2.3284412415426106;Carrefour Market
43.61603714867828;3.82533433631732;ALDI
45.87641137866731;-0.3093855962593398;U Express
48.60457054495563;7.707287591470426;Intermarché
47.73780330975056;3.2885208989713175;bi1
47.622829373635255;1.2975001641920723;Cora
43.293887256814095;5.59195971994329;Auchan
43.62646046621029;1.4344850761135266;Casino
45.483493268035595;4.533176567163005;Super U
47.25634081777983;5.92437640065224;Super U
48.5788330853684;2.2961639981511603;Lidl
43.53183361531897;6.4694696897397925;Intermarché
47.7976406102549;3.5568481921435255;Aldi
45.93551410035237;-0.9608335;Monoprix
43.660171915750865;3.900230869277666;La Croisée
48.19510886552963;5.140503580425144;Intermarché
50.427410250398715;2.8061473191987645;Carrefour Market
50.62195466025969;3.097472916424878;Cabri
43.761212944471275;1.9640634662273004;E. Leclerc
50.35848951595744;3.0816492146170935;Aldi
48.572770137697496;-3.852891766397403;Géant Casino
43.280652898008285;-0.3598809116890546;E. Leclerc
48.92739363169263;2.5542159498002177;Cora
45.57768180040288;-0.6819341;Biocoop
45.3657074179498;5.582693114739624;Carrefour Market
48.392379024904194;-4.483937833083565;E. Leclerc
45.683012121640814;-0.2989967976104939;Lidl
47.286346994323054;1.3731288993887196;Intermarché
43.18797522643191;-0.23930608891481922;Super U
44.02817370053169;-0.3265137;Carrefour
48.669890809898156;2.284653401860326;naturéO Ballainvilliers
49.020598524062805;3.03115042565827;Carrefour Market
41.62472676695637;9.316402471559773;
46.79678647943219;4.8091254037318665;Drive-in
48.06789547196138;-0.8039716958614239;Lidl
45.74920375247531;-0.6466824164530702;Netto
43.31953030054159;-0.4265436;Grand Frais
44.08779945485501;4.87856833423557;U Express
49.62484401911703;0.7884848786931405;Grand Frais
47.129082098288585;-0.15071767848787732;Super U de Montreuil-Bellay
48.01786450658823;0.1492745735352537;Le Fenouil Biocoop
47.94466081799038;1.919667656996626;Centre Commercial E. Leclerc
48.48593099981966;6.093244000000002;G20
47.15509869598745;-1.5363827696706043;Chlorophylle Rezé Océane
48.89990833955479;6.044405484639853;
45.75697061434486;3.1514341083364563;ALDI
44.1577634277111;4.115577805138599;Carrefour Market
44.8958892865951;-0.4978568476631069;Intermarché Super
43.46894895032963;3.2055439815069655;Aldi
43.761344016226516;1.9709936761058569;Intermarché Super
49.47951618506727;0.7697631401117926;
43.59140458765919;7.104062889828744;Carrefour Market
45.741235464553135;-0.6019050209437837;Intermarché
48.74147567441885;2.736863694888072;Carrefour Contact
48.09132652652516;-4.344991282313803;Centre commercial E. Leclerc
48.83700185956247;2.6396397838722097;Halle ô Discount
43.60665791762277;5.751845688713317;Carrefour Contact
46.180241811846585;1.8778427112285832;Bio Creuse
48.3043383631168;6.131583507255102;Carrefour Market
